내용,판단 결과,추천수
진짜 존경스럽습니다........저런 인간 같지도 않은것들을 우리사회가 인권이랍시고 보호하고 있는 현실이 참담하네요....판사들은 대체 뭐하는 인간들인가? 그저 교과서 판례 등으로 세상 물정 모르는 xxx 들이 아닌가?,0,5
판결 진심으로 지켜 봅니다. 이 사건은 특히 대한민국 국민으로서 그래야 한다고 봅니다.,0,3
무기징역 때려야합니다 계속 죄 저지르는 사람을 왜 풀어주나요 대체!!!,0,11
"국개의원, 경찰, 검사, 판사가 하지 못한 일은 일개 국민 한사람이 해냈다... 응원힙니다!! 파이팅!!",0,30
판사들 정신차려라. 판사자격이 의심스럽다.,1,3
공공의 이익을 위해 정말 잘 하셨습니다. 상습적인 흉악범죄를 막는데는 시민들이 보고 대처할 수 있도록 얼굴 공개만한 방법이 없습니다. 진술이 거짓말로 가득한데 진심으로 뉘우치고 반성하고 있다는 판단은 어떤 바보같은 판사가 내린겨?,1,2
그러니까 항상 나오는얘기지만 판사가 문제인거야. 반성문몇장쓰고 말로만 뉘우쳤다면 판사가 지 개인적인 판단으로 형을 후려쳐 깍는게 말이되냐구.. 반성문써서 형깍는거 없애야된다고 본다.,0,4
ㅋㅋㅋㅋ 진짜 전과 18범한테 감형..? ...... 20년도 적은데 8년이나? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 이정도면 사법부가 범죄자 집단인거 아닌가..?,0,8
"많은 범죄를 저지르고 많은 처벌을 받았음에도 저렇게 범죄를 계속 저지른다는것은 감옥을 나와서도 보복을 할 확률이 높고, 또 다시 범죄를 할 경우가 있는 사람입니다.저런 사람들때문에 화나기도 하고 무섭기도 합니다. 제발 무기징역으로 넣거나 30년 이상의 징역이 나왔으면 좋겠네요 물론 우리나라에서 그럴 확률은 희박하지만요ㅎ",0,1
이분이 진짜 판사고 검사고 경찰이다 제발 피해자가 고통안받게 판겅사 분들아 부탁좀하자,0,6
지능이한참 모자란거같은 판결을내리는 저런판사 1000명 있는것보다 이런 용기있는 한분이 우리사회에 정의를 잡아줍니다,0,1
"8년이나 줄여준 판사는 누구며, 흉악범의 뒤를 누가 봐 준걸까?",0,4
국민들의 안전을 위한다면 무기징역으로 완전 사회로부터 격리시켜야합니다.,0,0
저렇게 끊임없이 범죄를 저지르고 사는데 반성한다고 감형하는 판사들... 도대체 판사들은 생각이라는걸 하고 판결하는건지...아니면 사건 내용 조차 제대로 숙지하고 있는건지 의심스럽네요.. 흉악범을 공개하는거 쉽지 않았을텐데..용기가 정말 대단하시네요,1,1.1천
전과가 저리 많은데 항소도 매번 대체 반성이라곤 개미똥만큼도 없는데 취미가 감형하려고 죄를 짓나;진짜 피해자 여성분이 너무 짠하다 전 1년전 머리에 소주병맞고 피범벅이 된 날 아직도 피비린내가 잊혀지질 않네요 감정변화나 우울증 피해망상이나 정신적으로도 문제가 많이 생겼는데 오죽하실까..........힘내세요.,0,0
정말 대단하다. 범죄 스펙을 정말 열심히 쌓아온 오신분이군요. 판사님들은 정말 멀 보고 반성했다고 하는거죠?,1,1.7만
강도상해에 폭행등 병합되었는데도 징역6년밖에 안받았던건 충격이네요,1,0
판사는 전과를 안읽어보는건지? 교화 의지가 전혀없는데 사회에 계속 풀어서 왜 안타까운 피해자를 늘리는건지 답답합니다 감형이아니라 최대한 엄중히 처벌바랍니다,1,304
"도대체 저런 악마의 범죄 행위에 감형 조치를 한 판사는 누구일까, 그게 궁금합니다! 그런 쓰레기 법관이 있으니까 쓰레기 범죄자들이 끊임 없이 생겨나는 것 아닐까요?",0,1
1년마다 주구장창 범죄를 저질러 왔는데 어떻게 사회에 버젓이 나돌아다니면서 이런 피해를 당하게 하는건지.. 판사들 진짜 책임제 절실하네요.,0,389
정부가 해야될 일을 대신 해주셨네요. 지지하고 응원합니다. 피해자보다 가해자 인권이 보호되고 법과 판결까지 넘 약해서 감옥에 있어야 할 인간쓰레기들이 판을 치네요.,0,597
이영상을 만드신 분! 용감하고 정의로운 이 카라큘라님에 안전을 위해 기도하겠습니다. 참으로 휼륭한 젊은 분이세요. 구독과 좋아요 꾸욱 눌럿어요. 힘 내시고 한국사회에서 경찰과 검사들도 못한 일을 하신 카라큘라 탐정님께 박수를 보냅니다.,1,1
사고치고 반성하고~ㅎ 한심한 판사들 땜에 사회가 이모양이꼴인듯,0,2
님이 진정한 이시대의 판사님입니다.,1,4
검사 경찰들이 목숨걸고 잡아들이면 방구석에서 법책만 뒤적거리는 판사들이 솜방망이 처벌만 내리는 잘못된 사법부 아닙니까??? 범인 한번 잡아들이지 못하는 판사들이 최종 판단을 한다는게 어이없네요~~~그야말로 꼴리는대로 고무줄 판결이 비일비재하자나요,0,2
미쳤네 짐승을 왜 사회에 풀어둠???? 판사들 진짜 뭐함? 저 짐승 풀어둔 판사들이랑 저 놈만 같은 공간에 가둬두고싶다,0,0
법을 배운 100명의 판사보다 낫네요 법은 약자를 보호하기 위해 만든겁니다,0,1
서른 살인데 전과 18범이면 교화가능성 없는 것 아닌가요? 그리고 뉘우치고 있는 사람이 보복을 말합니까? 판사들 정신 차리세요.,0,1
와.. 진짜 대박이네 저정도로 범죄스펙을 쌓아 놓았는데 멀쩡히 거리에 돌아다니게 놔두는구나 저정도면 돌려차기 사건 일어나기 전에 무기징역을 받았어야 되는거 아닌가? 얼마나 법이 약하면.. 진짜 심각하다 아무리 범죄를 많이 저질러도 한국에서는 살아가는데 아무런 지장이 없구나..,0,384
반성??? 뉘우침? 이런걸 재판장 앞에서 보이지 않는 사람도 있을까,1,4
한국도 배심원 제도가 필요 합니다. 그래야 판결이 제대로나옵니다.,0,1
돌아다니는 범죄머신이네요. 저런 놈때문에 경찰이 너무 바쁘니 판사들은 정신차리고 이번에는 아예 나오지 않게 판결해라. 신상공개를 응원합니다. 유투브가 있어서 다행입니다.,0,0
용기내서 신상공개 감사합니다 피해여성분 용기에 박수를 보냅니다 우리나라는 판사와 검사들 모두 썩었나요 도데체 왜 처벌이 이런지 너무 화가 9:07 납니다,1,1
가해자 전과 내용과 처벌받은거 보니까 내가 직접 법을 집행하고 싶네요... 판사들 진짜 욕나옵니다.,1,0
판사님들 판사님들 딸이 똑같이 당해도 반성문한장으로 무죄로 판결내주세요,0,0
판새들아 정신 차려라. 이번에도 감형시키는 판새는 국민으로부터 명백히 지탄 받아야 할 것이다.,0,6
판사님들의 따님들이 이런 일을 당했다면 이런 판결이 나올 수 있을까요?,0,1
피해자가 억울하지않게 공정한 판결을 바랍니다..,1,0
판사가 문제가 아니라 입법부가 문제다. 판사는 그냥 법에서 정한대로 차등을 둬서 그냥 판결할 뿐. 죄질에 비해 가벼운 형량이 정해져 있는 현실에 판사는 아무 힘이 없다. 판사에게 건의 할 게 아니라 국회의원을 재촉해 형법을 더 중하게 바꿔야 한다. 저런 상습범은 사회에 못 나오게 해야 한다.,0,1
정말 감사합니다. 살인범이 '적은 형량'으로 살고 나온다면 살인범에게 똑같이 해주고 '똑같이 적은 형량'으로 살고 나올수 있는 영웅도 생길것같습니다. 어차피 처벌도 약하게 받는거 복수하며 살아갑시다. 그러면 언젠간 변하겠죠. 법이라는것이 근데 사람을 저렇게나 많이 때리고 처벌받고도 또 때리는데 일부로 더 때리라고 밖으로 보내주는건가?.?,0,0
전과가 18? 그럼 18인간이네… 그래서 그짓거리 했냐? 피해자님과 카라큘라님의 용기에 박수를 치고 응원합니다. 판사님들 제발 극악한 범죄자에게는 그죄값에 맞는 판결을 부탁드립니다. 그래야 법이 제대로 세워지고 일반인들이 법을 믿고 법을 준수하며 살지 않겠습니까? 그리고 쓰레기는 쓰레기통으로…,0,0
유튜버님 용기에 박수를 보냅니다 판사들 제대로 판결좀 하게 합시다,1,0
이런 죄인은 징역 무기징역 가야죠.,1,1
무기징역때리고 세상 에 나오지 못하게 하자 세금아깝다,0,0
"너무 멋있습니다 판사보다 훨 나은 진짜 ,, 판사들은 자기 자식이라면 20년 줬을까 ㅋㅋㅋ 답이 없는 우리나라다 .. 정말 같은 부산인데 무섭네요 백프로 나와도 또 범죄 저지를 거 같은데;;",1,0
법이 약해 빠지니..저렇게 반성 못하고 개지랄 떨고 다니지..저건 판사가 저렇게 만든거나 다름 없음..판사들아 ..정신좀 차리자,0,1
15년 감형해줬어요 판사가 최고의 사회악이 아닌가 합니다,1,2
아니 무슨인간이 처벌이 저딴식으로 많지? 저정도면 무기징역이여야지 쓰레긴데,0,1
ㅋㅋㅋㅋ 법을 얼마나 우습게 알면 저렇게 죄를 많이 짓고도 또 범죄를 저지르냐. 구형한대로 징역 35년 확정해라.,0,0
대한민국 사법부에서 판사에 선고 비율을 나눠야 합니다. 국민 참여재판을 늘려야합니다.,0,1
저건 사법부에 문제가 있는거 같습니다. 도저히 갱생이 안되는 프로 범죄자를 왜 자꾸 적은 형량으로 풀어줘서 이런 사건을 만드는지 의문이네요.,0,261
사회에서 영구 격리가 답이다. 그 이후는 판사집에서 살게 해야 한다.,0,1
경찰이 잠못자고 집에도제대로 못들어가면서 미친개 잡아오면 놀고먹는 판사들은 일거리 떨어질가봐 미친개들을 자꾸 풀어주고? 어덯게 미친개를 18번이나 풀어주나~웅????,0,1
정말 꾸준히 범죄를 쌓아오셨네.... 부디 사회에 나오지 마세요. 영구히 안 보면 좋겠습니다. 재판부는 뭘 보고 뉘우쳤다고 감형을 해주셨는지 참 궁금합니다......피해자분은 빠른 회복하시길 빕니다. 용기내신 유튜버님 응원합니다,1,336
충격 그 자체 입니다. 어찌 저런 악마를 계속 감형해 주는것인지 정말 이 사회가 정의란게 있는지 의문입니다. 방송해 주셔서 진심으로 감사드립니다.,0,283
대체 그놈의 반성은 누구한테 하는건데? ㅋㅋㅋ판사? ㅋㅋㅋ진짜 사법부 형량때리는거보면 ㅋㅋㅋ웃음밖에 안나옴,0,1
"계획범죄자 초범 은 신상공개를 원칙으로 하고 전과 3범 이상은 판사의 신상공개도 원칙으로 합시다. 실수로 2범으로 갔어도 풀어주엇서 3범이 되어, 강력 범죄자가로 만든이가 판사,변호사라 생각됩니다.",0,2
고생했어요 감사합니다 대한인국 소수의 판사들은 조금은 이상합니다,1,2
피해자분 걱정했는데 그래도 많이 나아지셔서 너무 다행이예요...진짜 제발 가해자 무기징역좀...제발 ... ㅠㅠㅠㅠㅠㅠ,1,600
검찰 35년 구형했는데 판사가 또 어떤 판결 내릴지 지켜보고 있다. 1심에서 20년 받은것을 2심에서 진심으로 뉘우친다고 12년으로 줄여준 판사도 공범이고 틀림없이 뇌물을 먹은 것으로 신상공개 되어야 한다. 가스라이팅 당한 전 여친이 공범이라고 8개월 구형 받았던데 형량 줄여준 공범판사는 8년쯤 구형받아 마땅하다,1,1
응원합니다 판사보다 더 판사답우네요,1,0
와 경력이 화려 하네 근본은 변하지 않는다는걸 판사는 모르나,0,0
"진짜 멋지다.. 우리나라 판사보다 더 멋지다.. 우리나라 정치인, 변호사보다 더 멋지다.. 진짜 고생하셨습니다..",1,412
저런 인간을 사회에 풀어놓는 판사들도 진짜 반성해야죠....,0,388
진짜 우리나라 법은 법이 아닌것 같네요.. 전과 18범이라는 사람이 잘못을 뉘우친다고 생각해서 감형을 해준다는건 무슨 경우인지.. 진짜 법 개편이 절실히 필요합니다. 법이 강해야 저런 범죄도 줄어들거고 피해자도 불안에 떨지 않을 수 있는 나라가 될 수 있을텐데 피해자분도 유튜버님도 정말 용기내주셔서 감사합니다,1,1.2천
"저렇게 많은 범죄를 수도 없이 저질렀어도 30대 초반에 버젓이 사회에 돌아다니면서 약한 사람 두들겨 팰 수 있구나. 판사님들 도대체 뭐하시는거에요? 정신 나가셨나? 본인들 딸이 발차기 당하고 ㄱㄱ 당해야 강하게 처벌하시려나? 아니 내가 알기로 남의 결혼식장에 돈 5만원 안내고 밥 한끼 얻어먹었다고 실형 2년 노숙자한테 때리는 대단히 엄격하신 판사님들인데, 저런 인간 쓰레기는 엄청나게 솜방망이 처벌을 하시네요. 너무한거 아닌가요? 저 인간 주변에 얼마나 빽이 좋으면 저건 재벌3세 정도 아니면 저렇게 많은 죄를 짓고 저리 잘 살기 힘들거 같은데 이해가 안가네요.",0,931
쉽지 않은 선택이셨을텐데 정말 감사합니다... 이 영상 아니었으면 가해자가 이런 버러지인지 모르고 넘어갔을거 같습니다... 이걸 용서해 감형한다는 법원도 이해가 안되네요. 피해자가 얼마나 억울하고 힘들었을지 상상도 안되는데 이렇게 좋은 영향력을 발휘해주셔서 감사합니다.,1,822
